Survey ResponseID,Category,Period,Total_Spend
R_1GVsIStj8gTkbIE,CELLULAR_PHONE_CASE,baseline,87.99
R_1GVsIStj8gTkbIE,ELECTRONIC_CABLE,baseline,6.99
R_1GVsIStj8gTkbIE,HERB,baseline,8.79
R_1GVsIStj8gTkbIE,TOILET_PAPER,baseline,19.99
R_1GWHQwmLGiIkYBH,VITAMIN,baseline,11.99
R_1GWwhndoXXJDzDA,ELECTRONIC_CABLE,baseline,10.99
R_1GWwhndoXXJDzDA,VITAMIN,baseline,14.98
R_1GZy78Wx8EqIpUZ,COFFEE,baseline,2.98
R_1GZy78Wx8EqIpUZ,SAUCE,baseline,3.81
R_1GZy78Wx8EqIpUZ,TOILET_PAPER,baseline,3.99
R_1GghoTNZdgUeySl,PET_FOOD,baseline,91.92
R_1GghoTNZdgUeySl,PET_FOOD,treatment,8.280000000000001
R_1GghoTNZdgUeySl,SHIRT,baseline,12.95
R_1H6R8vRtVJI4SFg,COFFEE,baseline,34.99
R_1H6R8vRtVJI4SFg,COFFEE,treatment,34.99
R_1H6R8vRtVJI4SFg,ELECTRONIC_CABLE,baseline,12.99
R_1H6R8vRtVJI4SFg,PET_FOOD,baseline,14.99
R_1H6R8vRtVJI4SFg,PET_FOOD,treatment,30.99
R_1H7fdZFFkwr8HKx,SKIN_CLEANING_AGENT,baseline,8.99
R_1H8nEEGnbME0xMW,SCREEN_PROTECTOR,treatment,8.99
R_1HjZ92vLV80BMkA,ELECTRONIC_CABLE,baseline,6.69
R_1HjZ92vLV80BMkA,PET_FOOD,baseline,14.99
R_1HjZ92vLV80BMkA,PET_FOOD,treatment,26.96
R_1HjZ92vLV80BMkA,SKIN_CLEANING_AGENT,baseline,19.99
R_1HjZ92vLV80BMkA,SKIN_CLEANING_AGENT,treatment,19.99
R_1HjZ92vLV80BMkA,TOILET_PAPER,baseline,55.13
R_1HjZ92vLV80BMkA,VITAMIN,treatment,56.8
R_1HoDTPQVCFl0O3q,SKIN_CLEANING_AGENT,treatment,39.42
R_1HoDTPQVCFl0O3q,TOILET_PAPER,treatment,50.22
R_1HotIA3syHobFfp,PROTECTIVE_GLOVE,baseline,9.98
R_1HotIA3syHobFfp,VITAMIN,baseline,15.780000000000001
R_1I6meOeB0piHEX8,ADHESIVE_TAPES,baseline,52.96
R_1IL4eE4qWAUTvTW,CELLULAR_PHONE_CASE,treatment,12.88
R_1IL4eE4qWAUTvTW,ELECTRONIC_CABLE,treatment,4.94
R_1IQJmGpHDXC3ASx,VITAMIN,baseline,4.83
R_1IQrTixrpV3RdZy,PET_FOOD,baseline,6.39
R_1IQrTixrpV3RdZy,PET_FOOD,treatment,7.66
R_1IRcsBDiYNaqCGX,FRUIT,baseline,15.25
R_1IRcsBDiYNaqCGX,FRUIT,treatment,15.55
R_1IRcsBDiYNaqCGX,TOILET_PAPER,treatment,31.49
R_1ISEgH4xrMo9cJp,SHIRT,treatment,16.99
R_1ISEgH4xrMo9cJp,TOILET_PAPER,baseline,22.25
R_1ISJv7z3x6BnK4k,SAUCE,treatment,6.279999999999999
R_1IYpsszqv6YqEQ3,SHOES,baseline,44.95
R_1IZBlduDFUJEphM,CELLULAR_PHONE_CASE,baseline,17.99
R_1IZBlduDFUJEphM,SHIRT,baseline,18.5
R_1IZBlduDFUJEphM,SHOES,baseline,94.92
R_1IZaizh36yGgZ9k,CELLULAR_PHONE_CASE,baseline,10.99
R_1IZaizh36yGgZ9k,HERB,baseline,1.65
R_1IZaizh36yGgZ9k,SCREEN_PROTECTOR,baseline,8.99
R_1IZrt5CyqgTg2Qe,CELLULAR_PHONE_CASE,baseline,35.99
R_1IZrt5CyqgTg2Qe,HERB,treatment,9.98
R_1IZrt5CyqgTg2Qe,PET_FOOD,baseline,46.74
R_1IZrt5CyqgTg2Qe,SKIN_CLEANING_AGENT,baseline,19.95
R_1IZrt5CyqgTg2Qe,SKIN_CLEANING_AGENT,treatment,19.95
R_1IaQCAaU1CcbXWO,SUGAR_CANDY,baseline,6.72
R_1IaYiTSaUaD2W2i,DISHWASHER_DETERGENT,treatment,8.89
R_1IaYiTSaUaD2W2i,FLAVORED_DRINK_CONCENTRATE,baseline,10.99
R_1IaYiTSaUaD2W2i,SAUCE,baseline,17.28
R_1IaYiTSaUaD2W2i,VITAMIN,treatment,15.95
R_1IbecOt0BQCiSOz,ELECTRONIC_CABLE,treatment,15.0
R_1IbecOt0BQCiSOz,SKIN_CLEANING_AGENT,baseline,14.71
R_1IioZPxKZBHs2gO,SHIRT,baseline,19.99
R_1IjiyEVDz09eFAs,CELLULAR_PHONE_CASE,baseline,4.99
R_1IjiyEVDz09eFAs,CELLULAR_PHONE_CASE,treatment,7.98
R_1IjiyEVDz09eFAs,DISHWARE_PLATE,baseline,10.58
R_1IjiyEVDz09eFAs,SCREEN_PROTECTOR,baseline,6.99
R_1IjiyEVDz09eFAs,SHIRT,baseline,65.98
R_1IjiyEVDz09eFAs,SKIN_CLEANING_AGENT,baseline,7.0
R_1IjiyEVDz09eFAs,TOILET_PAPER,baseline,41.69
R_1IsBNBTlSlOVuGG,TOILET_PAPER,baseline,14.77
R_1Iy2gQsVfTKf9TT,DISHWASHER_DETERGENT,treatment,16.56
R_1Iy2gQsVfTKf9TT,FRUIT,baseline,14.99
R_1Iy2gQsVfTKf9TT,PET_FOOD,treatment,27.99
R_1Iy2gQsVfTKf9TT,TOILET_PAPER,baseline,29.98
R_1Iy2gQsVfTKf9TT,VITAMIN,baseline,20.93
R_1Iy2gQsVfTKf9TT,VITAMIN,treatment,68.83
R_1JEoAUQUClB8E1Q,DISHWASHER_DETERGENT,baseline,12.49
R_1JEoAUQUClB8E1Q,ELECTRONIC_CABLE,baseline,11.99
R_1JEoAUQUClB8E1Q,PET_FOOD,baseline,12.98
R_1JEoAUQUClB8E1Q,PET_FOOD,treatment,12.33
R_1JEoAUQUClB8E1Q,SHOES,baseline,26.98
R_1JEoAUQUClB8E1Q,SHOES,treatment,129.95
R_1JEoAUQUClB8E1Q,SKIN_CLEANING_AGENT,treatment,14.97
R_1JEoAUQUClB8E1Q,TOILET_PAPER,baseline,25.18
R_1JEoAUQUClB8E1Q,TOILET_PAPER,treatment,25.18
R_1JLBP1fFf3p8tpy,SCREEN_PROTECTOR,baseline,39.96
R_1K9f38YmK0xZOOv,SHIRT,treatment,14.99
R_1K9f38YmK0xZOOv,SKIN_CLEANING_AGENT,treatment,14.9
R_1KdlBlo1yOVwef9,COFFEE,baseline,5.92
R_1KdlBlo1yOVwef9,COFFEE,treatment,6.7
R_1KdlBlo1yOVwef9,VITAMIN,baseline,9.34
R_1KeXbdcXuMQWdmP,VITAMIN,treatment,30.900000000000002
R_1Kj7uR43IVKeTra,CELLULAR_PHONE_CASE,baseline,22.09
R_1KkFs7rgWXlWf58,COFFEE,treatment,10.32
R_1KloshKwV8MUAx4,ELECTRONIC_CABLE,baseline,8.99
R_1KmbYBZQ4ogvucS,SKIN_CLEANING_AGENT,treatment,22.6
R_1KpwZSZ5wwEFepN,PET_FOOD,baseline,8.49
R_1Kru2C0Zf28ZbQ0,ADHESIVE_TAPES,baseline,19.31
R_1Kru2C0Zf28ZbQ0,COFFEE,baseline,10.43
R_1Kru2C0Zf28ZbQ0,PET_FOOD,baseline,98.14
R_1Kru2C0Zf28ZbQ0,PET_FOOD,treatment,76.36999999999999
R_1Ks4GqaB1absf4q,FRUIT,treatment,14.8
R_1Ks4GqaB1absf4q,SAUCE,treatment,9.42
R_1KuRw7yqmhN2In1,CELLULAR_PHONE_CASE,baseline,13.99
R_1KuRw7yqmhN2In1,SHIRT,baseline,25.990000000000002
R_1KxVDxZl2H0XoHS,FLAVORED_DRINK_CONCENTRATE,treatment,2.05
R_1KxVDxZl2H0XoHS,PET_FOOD,baseline,23.65
R_1KxVDxZl2H0XoHS,PET_FOOD,treatment,16.490000000000002
R_1KxVDxZl2H0XoHS,SHOES,baseline,29.97
R_1KxVDxZl2H0XoHS,SKIN_CLEANING_AGENT,treatment,6.99
R_1KxVDxZl2H0XoHS,TOILET_PAPER,baseline,4.99
R_1KxVDxZl2H0XoHS,VITAMIN,treatment,14.25
R_1LBb6RJC62dh4y4,PROTECTIVE_GLOVE,treatment,19.21
R_1LCMXBRIyG4h84a,PROTECTIVE_GLOVE,baseline,6.99
R_1LFqrP3wXLY29vm,SCREEN_PROTECTOR,treatment,13.879999999999999
R_1LMa9REuvUok05j,ADHESIVE_TAPES,treatment,6.74
R_1LMa9REuvUok05j,CELLULAR_PHONE_CASE,baseline,10.41
R_1LMa9REuvUok05j,SCREEN_PROTECTOR,baseline,7.99
R_1LMa9REuvUok05j,SKIN_CLEANING_AGENT,baseline,8.38
R_1LMx3Ij1VcN0Cnc,SHIRT,baseline,32.64
R_1LRMfvqtCuHQOG4,PROTECTIVE_GLOVE,treatment,47.2
R_1LRR1P5IQqdSvIP,ADHESIVE_TAPES,baseline,12.99
R_1LRR1P5IQqdSvIP,CELLULAR_PHONE_CASE,baseline,14.99
R_1LRR1P5IQqdSvIP,ELECTRONIC_CABLE,treatment,19.99
R_1LRR1P5IQqdSvIP,PET_FOOD,baseline,13.83
R_1LRR1P5IQqdSvIP,SKIN_CLEANING_AGENT,baseline,5.34
R_1LRR1P5IQqdSvIP,SKIN_CLEANING_AGENT,treatment,15.56
R_1LRtdK1XMr1uFCf,SKIN_CLEANING_AGENT,treatment,1.52
R_1LRtdK1XMr1uFCf,VITAMIN,baseline,8.33
R_1LRxmw1v9XlwyZ4,SCREEN_PROTECTOR,baseline,7.95
R_1LU3ZUh1C0Ij7PO,SCREEN_PROTECTOR,treatment,7.85
R_1LU3ZUh1C0Ij7PO,SHIRT,treatment,46.89
R_1LUuuC6VrhpFCm8,FRUIT,baseline,4.53
R_1LUuuC6VrhpFCm8,SKIN_CLEANING_AGENT,baseline,14.98
R_1LUuuC6VrhpFCm8,VITAMIN,baseline,9.99
R_1LcCULNDVzpY8B5,SKIN_CLEANING_AGENT,baseline,4.18
R_1LdmaFBhWUcIaF7,PET_FOOD,baseline,39.79
R_1LdmaFBhWUcIaF7,PET_FOOD,treatment,33.09
R_1LdmaFBhWUcIaF7,SKIN_CLEANING_AGENT,treatment,9.8
R_1LhFM2BaxIGVUFr,SHIRT,baseline,15.0
R_1LiA2fJVDUQ4IXM,HERB,treatment,9.99
R_1LiA2fJVDUQ4IXM,SAUCE,treatment,19.99
R_1LjSgCvVRqzw9aN,COFFEE,baseline,25.94
R_1Lkg917fX5vUGok,ELECTRONIC_CABLE,baseline,40.98
R_1Lkg917fX5vUGok,SHIRT,baseline,13.5
R_1LoL695ixNZxVpn,SKIN_CLEANING_AGENT,treatment,8.18
R_1LqEf4VXuqbsVzA,PET_FOOD,baseline,41.99
R_1LqEf4VXuqbsVzA,PLANTER,treatment,9.86
R_1LqEf4VXuqbsVzA,TOILET_PAPER,treatment,11.52
R_1Luv7PTSNMEjqFV,SHOES,treatment,50.0
R_1LwfsLJ5DG4OwEO,CELLULAR_PHONE_CASE,baseline,18.97
R_1LwfsLJ5DG4OwEO,SHIRT,baseline,19.96
R_1MJSWPNY1QR0Q68,SCREEN_PROTECTOR,baseline,6.99
R_1MMP47rgh3ubRwP,ELECTRONIC_CABLE,baseline,21.09
R_1MPUcBEwaqGfQoa,ELECTRONIC_CABLE,baseline,8.99
R_1MQIBxrlXnpRlSN,SUGAR_CANDY,baseline,31.99
R_1MQJZk1ALfEkRX3,PET_FOOD,treatment,2.76
R_1MSOoW9gkEFmm8j,SHIRT,treatment,29.99
R_1MSOoW9gkEFmm8j,SHOES,treatment,32.95
R_1MSOoW9gkEFmm8j,SKIN_CLEANING_AGENT,treatment,6.78
R_1MTbVUzYEQq2MzU,SHOES,treatment,18.99
R_1MXNkKRoumaX8uK,HERB,baseline,9.29
R_1MXUL8xOw2LkP30,VITAMIN,baseline,14.950000000000001
R_1MXUL8xOw2LkP30,VITAMIN,treatment,9.97
R_1MY7yxvExjQWTkv,SHOES,treatment,32.99
R_1MYWNvd6IFetpta,FRUIT,baseline,18.23
R_1MYWNvd6IFetpta,FRUIT,treatment,0.66
R_1MYWNvd6IFetpta,HERB,baseline,9.77
R_1MYWNvd6IFetpta,SAUCE,baseline,2.42
R_1MYdjbgZgAAC4Mx,SHIRT,treatment,33.99
R_1MYdjbgZgAAC4Mx,SKIN_CLEANING_AGENT,treatment,13.5
R_1MYdjbgZgAAC4Mx,VITAMIN,baseline,9.36
R_1MYrYnG98fauwrr,SKIN_CLEANING_AGENT,baseline,16.5
R_1N1YOGbiFkuF3OL,SHIRT,baseline,35.97
R_1N82p883ADvIocT,ELECTRONIC_CABLE,baseline,6.5
R_1N82p883ADvIocT,VITAMIN,baseline,8.44
R_1N9BtdjOYs5v931,SKIN_CLEANING_AGENT,baseline,14.9
R_1N9qRfxsySxBONQ,ADHESIVE_TAPES,baseline,8.99
R_1N9qRfxsySxBONQ,CELLULAR_PHONE_CASE,baseline,7.88
R_1N9qRfxsySxBONQ,PROTECTIVE_GLOVE,baseline,12.99
R_1N9qRfxsySxBONQ,VITAMIN,baseline,23.95
R_1NCzj2eSHI4QGcd,DISHWASHER_DETERGENT,baseline,8.49
R_1NCzj2eSHI4QGcd,SHIRT,baseline,107.47
R_1NCzj2eSHI4QGcd,SHIRT,treatment,26.950000000000003
R_1NCzj2eSHI4QGcd,SKIN_CLEANING_AGENT,treatment,4.99
R_1NDiWYuyBol2BgP,COFFEE,baseline,10.49
R_1NDq0rxoUSu6oyz,PET_FOOD,baseline,31.15
R_1NDq0rxoUSu6oyz,PET_FOOD,treatment,82.8
R_1NDq0rxoUSu6oyz,SHIRT,baseline,19.99
R_1NDq0rxoUSu6oyz,SHOES,baseline,76.56
R_1NDq0rxoUSu6oyz,SUGAR_CANDY,treatment,23.52
R_1NEVjqnQFBlnPsg,ELECTRONIC_CABLE,treatment,9.75
R_1NEVjqnQFBlnPsg,PET_FOOD,baseline,89.03
R_1NEVjqnQFBlnPsg,SHIRT,baseline,16.99
R_1NFde2vzLpu8IWT,ELECTRONIC_CABLE,treatment,8.02
R_1NFde2vzLpu8IWT,PET_FOOD,treatment,4.82
R_1Ne15WLtaDfzhn6,PET_FOOD,baseline,69.96
R_1Ne15WLtaDfzhn6,PET_FOOD,treatment,19.99
R_1Ne15WLtaDfzhn6,SHOES,baseline,37.16
R_1Ne15WLtaDfzhn6,SHOES,treatment,49.99
R_1NewMfEsTdiNbSy,COFFEE,baseline,31.0
R_1NfxGiJddqHvUUI,PET_FOOD,treatment,10.8
R_1NfxGiJddqHvUUI,SCREEN_PROTECTOR,treatment,12.89
R_1NgAUlbpH2mgLYQ,CELLULAR_PHONE_CASE,treatment,7.98
R_1NgAUlbpH2mgLYQ,ELECTRONIC_CABLE,baseline,12.99
R_1NgAUlbpH2mgLYQ,SHIRT,baseline,9.98
R_1NgAWSeub1pgOGj,ELECTRONIC_CABLE,treatment,5.48
R_1NglQq1cT6f3iyC,SHIRT,baseline,39.97
R_1NlGZCWpxXc8mjn,SHIRT,baseline,5.78
R_1NlGZCWpxXc8mjn,VITAMIN,baseline,36.84
R_1Nnv2IYQFpUwHrr,SCREEN_PROTECTOR,baseline,19.99
R_1NySziOu3paaWyj,ADHESIVE_TAPES,baseline,9.9
R_1NySziOu3paaWyj,COFFEE,baseline,19.96
R_1NySziOu3paaWyj,COFFEE,treatment,10.99
R_1ODhd1JuDR58zaI,ELECTRONIC_CABLE,baseline,6.99
R_1OIDizdfPJbwBnV,ELECTRONIC_CABLE,baseline,7.88
R_1OIDizdfPJbwBnV,PET_FOOD,treatment,12.74
R_1OJZKQM4ZrHncBJ,DISHWASHER_DETERGENT,baseline,20.509999999999998
R_1OJZKQM4ZrHncBJ,PET_FOOD,baseline,7.42
R_1OJZKQM4ZrHncBJ,PET_FOOD,treatment,7.42
R_1OK4kjlIGd3SHzR,PROTECTIVE_GLOVE,baseline,12.8
R_1OMKeKICcW0F652,HERB,treatment,7.99
R_1OMKeKICcW0F652,VITAMIN,treatment,19.48
R_1ONsVOpSDE6jAfT,PET_FOOD,baseline,65.68
R_1ONsVOpSDE6jAfT,SCREEN_PROTECTOR,baseline,14.99
R_1ONsVOpSDE6jAfT,SHIRT,baseline,12.78
R_1ONsVOpSDE6jAfT,VITAMIN,treatment,15.99
R_1OUlnkhW3dDI5OS,PROTECTIVE_GLOVE,baseline,8.76
R_1OUlnkhW3dDI5OS,SCREEN_PROTECTOR,baseline,9.49
R_1OYP3GlJXueiqir,ELECTRONIC_CABLE,treatment,26.99
R_1OZUQwC9oyVRYlu,PROTECTIVE_GLOVE,baseline,10.66
R_1OlyKZYuQUE5Cgc,VITAMIN,baseline,27.9
R_1Oov0G05pkQnKNn,ADHESIVE_TAPES,baseline,4.99
R_1Oov0G05pkQnKNn,PET_FOOD,baseline,44.99
R_1OpBOVBIiQpQOdY,CELLULAR_PHONE_CASE,treatment,4.99
R_1OpBOVBIiQpQOdY,SHIRT,treatment,8.0
R_1OpBOVBIiQpQOdY,SKIN_CLEANING_AGENT,treatment,5.97
R_1OpBOVBIiQpQOdY,SUGAR_CANDY,baseline,19.85
R_1OpBOVBIiQpQOdY,SUGAR_CANDY,treatment,18.33
R_1OpmXXHjsxHBvog,SHOES,baseline,9.99
R_1Oq3DG0zY5vXXn7,COFFEE,treatment,22.88
R_1Oq3DG0zY5vXXn7,TOILET_PAPER,treatment,27.99
R_1Oq3DG0zY5vXXn7,VITAMIN,baseline,20.74
R_1OqVCuM7fGds9xh,ADHESIVE_TAPES,baseline,10.74
R_1OqVCuM7fGds9xh,COFFEE,baseline,10.76
R_1OqVCuM7fGds9xh,ELECTRONIC_CABLE,baseline,5.99
R_1OqVCuM7fGds9xh,FLAVORED_DRINK_CONCENTRATE,baseline,6.51
R_1OqVCuM7fGds9xh,SUGAR_CANDY,baseline,3.76
R_1Owwa72zuqchWxY,PET_FOOD,baseline,59.980000000000004
R_1Owwa72zuqchWxY,PET_FOOD,treatment,20.16
R_1Owwa72zuqchWxY,SHIRT,baseline,71.99
R_1P0LqZV0oEW37kP,ELECTRONIC_CABLE,baseline,8.99
R_1P0kCmz0zdMSEld,COFFEE,baseline,20.87
R_1P12IAJWGMZsnVd,SHOES,baseline,54.99
R_1P12IAJWGMZsnVd,VITAMIN,baseline,9.38
R_1P4URZhhvR2M604,CELLULAR_PHONE_CASE,baseline,50.580000000000005
R_1P4URZhhvR2M604,SHIRT,baseline,182.92000000000002
R_1P4URZhhvR2M604,SHOES,baseline,172.63
R_1P5ErlPGjubgaax,SHIRT,treatment,17.99
R_1PRE6htgNiTE6sa,COFFEE,baseline,25.17
R_1PUcgnVG2i0EBz4,ADHESIVE_TAPES,baseline,27.69
R_1PUcgnVG2i0EBz4,PET_FOOD,treatment,38.52
R_1PUcgnVG2i0EBz4,PLANTER,baseline,279.96
R_1PUcgnVG2i0EBz4,SKIN_CLEANING_AGENT,baseline,6.99
R_1PYj89tLuB6NrO0,PET_FOOD,baseline,16.86
R_1PaWyy52p6QVJzy,CELLULAR_PHONE_CASE,treatment,8.99
R_1PaWyy52p6QVJzy,ELECTRONIC_CABLE,baseline,6.44
R_1PcttxbjmIpzZ9t,SCREEN_PROTECTOR,baseline,11.99
R_1Q62CIVb2WAS8hB,COFFEE,baseline,29.99
R_1Q62CIVb2WAS8hB,PET_FOOD,baseline,40.96
R_1Q62CIVb2WAS8hB,PET_FOOD,treatment,20.48
R_1Q62CIVb2WAS8hB,SHOES,baseline,59.95
R_1Q62CIVb2WAS8hB,TOILET_PAPER,baseline,22.25
R_1Q9JeeKncbbLcz0,ELECTRONIC_CABLE,baseline,10.99
R_1Q9JeeKncbbLcz0,FLAVORED_DRINK_CONCENTRATE,treatment,32.65
R_1Q9JeeKncbbLcz0,PET_FOOD,baseline,156.59
R_1Q9JeeKncbbLcz0,PET_FOOD,treatment,208.20999999999998
R_1Q9JeeKncbbLcz0,SKIN_CLEANING_AGENT,treatment,13.94
R_1Q9JeeKncbbLcz0,TOILET_PAPER,baseline,31.49
R_1QJDCnwRoXCQWZO,SUGAR_CANDY,baseline,9.28
R_1QKu8qtvgo0d1uS,ELECTRONIC_CABLE,baseline,11.96
R_1QKu8qtvgo0d1uS,FLAVORED_DRINK_CONCENTRATE,baseline,1.98
R_1QKu8qtvgo0d1uS,HERB,baseline,0.79
R_1QKu8qtvgo0d1uS,PET_FOOD,baseline,28.96
R_1QKu8qtvgo0d1uS,PET_FOOD,treatment,12.99
R_1QKu8qtvgo0d1uS,SAUCE,baseline,3.68
R_1QKu8qtvgo0d1uS,SHIRT,treatment,9.99
R_1QKu8qtvgo0d1uS,SHOES,baseline,53.99
R_1QKu8qtvgo0d1uS,SKIN_CLEANING_AGENT,baseline,15.98
R_1QKu8qtvgo0d1uS,SKIN_CLEANING_AGENT,treatment,3.75
R_1QKu8qtvgo0d1uS,TOILET_PAPER,baseline,7.49
R_1QKu8qtvgo0d1uS,TOILET_PAPER,treatment,8.61
R_1QKu8qtvgo0d1uS,VITAMIN,baseline,79.63
R_1QLfbB3Lho273wG,CELLULAR_PHONE_CASE,treatment,16.99
R_1QLfbB3Lho273wG,ELECTRONIC_CABLE,treatment,19.99
R_1QLfbB3Lho273wG,SCREEN_PROTECTOR,treatment,4.89
R_1QLfbB3Lho273wG,TOILET_PAPER,baseline,19.98
R_1QbXTBxp4gQeTaM,CELLULAR_PHONE_CASE,baseline,22.549999999999997
R_1QbXTBxp4gQeTaM,SCREEN_PROTECTOR,baseline,13.98
R_1QgCk1rGPI0P6Ae,ELECTRONIC_CABLE,treatment,5.85
R_1QhEPMXONBU12sq,DISHWASHER_DETERGENT,treatment,14.99
R_1QhKXo3FefH4Bab,COFFEE,baseline,74.97999999999999
R_1QhKXo3FefH4Bab,ELECTRONIC_CABLE,baseline,57.91
R_1QhKXo3FefH4Bab,HERB,baseline,18.99
R_1QhKXo3FefH4Bab,PET_FOOD,baseline,78.97
R_1QhKXo3FefH4Bab,PET_FOOD,treatment,11.64
R_1Qlu9zbB0XgXZ3s,CELLULAR_PHONE_CASE,baseline,25.0
R_1QnGxCVpumQBm7E,CELLULAR_PHONE_CASE,baseline,64.96000000000001
R_1QnGxCVpumQBm7E,ELECTRONIC_CABLE,treatment,38.43
R_1QnrzFsIBd6G3N9,PLANTER,baseline,29.87
R_1QnrzFsIBd6G3N9,SKIN_CLEANING_AGENT,baseline,14.99
R_1QoPHtffEy2UzWJ,VITAMIN,treatment,159.96
R_1QozBaV2v9k1qO9,PROTECTIVE_GLOVE,baseline,8.72
R_1QozBaV2v9k1qO9,SKIN_CLEANING_AGENT,treatment,3.59
R_1QozBaV2v9k1qO9,VITAMIN,baseline,18.490000000000002
R_1QsBQXKcvaivx1j,PLANTER,baseline,18.95
R_1QsZS0nI2sw5gl5,COFFEE,baseline,34.85
R_1QsZS0nI2sw5gl5,COFFEE,treatment,22.86
R_1QsZS0nI2sw5gl5,PET_FOOD,baseline,9.28
R_1QsZS0nI2sw5gl5,PET_FOOD,treatment,12.53
R_1QtQEfi1VAWgRM0,COFFEE,baseline,14.99
R_1QtQEfi1VAWgRM0,DISHWASHER_DETERGENT,treatment,16.97
R_1QtQEfi1VAWgRM0,HERB,baseline,9.95
R_1QtQEfi1VAWgRM0,PET_FOOD,baseline,230.45
R_1QtQEfi1VAWgRM0,PET_FOOD,treatment,159.07999999999998
R_1QtQEfi1VAWgRM0,SAUCE,baseline,9.11
R_1QtQEfi1VAWgRM0,SAUCE,treatment,14.52
R_1QtQEfi1VAWgRM0,SKIN_CLEANING_AGENT,baseline,29.94
R_1QuSUnjdiniq8jy,PET_FOOD,baseline,150.84
R_1QuSUnjdiniq8jy,PET_FOOD,treatment,21.060000000000002
R_1QuSUnjdiniq8jy,SUGAR_CANDY,baseline,32.42
R_1QupmKjSh9fA4l4,ELECTRONIC_CABLE,treatment,12.99
R_1QupmKjSh9fA4l4,PROTECTIVE_GLOVE,baseline,35.58
R_1QupmKjSh9fA4l4,PROTECTIVE_GLOVE,treatment,10.99
R_1QupmKjSh9fA4l4,SKIN_CLEANING_AGENT,treatment,25.96
R_1QupmKjSh9fA4l4,TOILET_PAPER,baseline,61.6
R_1QupmKjSh9fA4l4,VITAMIN,treatment,11.7
R_1QutEVkZz69QFR7,ELECTRONIC_CABLE,baseline,15.99
R_1Qyzwfx5HrXdw4U,FRUIT,treatment,3.97
R_1Qyzwfx5HrXdw4U,HERB,treatment,7.2700000000000005
R_1Qyzwfx5HrXdw4U,SAUCE,treatment,4.99
R_1Ri2PvXp7pnqqyt,ELECTRONIC_CABLE,baseline,9.99
R_1Y749UrP3H63nsR,ELECTRONIC_CABLE,baseline,15.98
R_1Y749UrP3H63nsR,FRUIT,baseline,1.6099999999999999
R_1Y749UrP3H63nsR,HERB,baseline,1.72
R_1Y749UrP3H63nsR,PLANTER,baseline,18.0
R_1Y749UrP3H63nsR,SAUCE,baseline,4.31
R_1cUrY5EuyLHnEhf,ADHESIVE_TAPES,baseline,23.94
R_1cUrY5EuyLHnEhf,SHIRT,baseline,16.99
R_1cUrY5EuyLHnEhf,SHIRT,treatment,16.79
R_1cYTBjpzLmoD0o6,SHOES,treatment,43.42
R_1cYxarQPFQxNRHB,FRUIT,treatment,14.99
R_1cYxarQPFQxNRHB,VITAMIN,treatment,14.02
R_1cZfyoMTmga6Jem,SCREEN_PROTECTOR,treatment,8.95
R_1d02LBY83RUbFAj,PET_FOOD,treatment,5.58
R_1d02LBY83RUbFAj,SCREEN_PROTECTOR,baseline,7.95
R_1d53jiCj5wF9MDy,CELLULAR_PHONE_CASE,baseline,28.97
R_1d53jiCj5wF9MDy,SCREEN_PROTECTOR,baseline,5.95
R_1dAhJdFXHV5xmMG,ELECTRONIC_CABLE,treatment,7.98
R_1dAhJdFXHV5xmMG,FRUIT,treatment,7.69
R_1dAhJdFXHV5xmMG,PET_FOOD,treatment,45.99
R_1dEK26hH8SPqc9F,DISHWARE_PLATE,treatment,6.56
R_1dEORt9BZBN76Bt,CELLULAR_PHONE_CASE,baseline,17.27
R_1dEORt9BZBN76Bt,PET_FOOD,treatment,23.740000000000002
R_1dEORt9BZBN76Bt,TOILET_PAPER,treatment,26.64
R_1dFu7LeBJE3Wd6p,COFFEE,baseline,14.99
R_1dFu7LeBJE3Wd6p,COFFEE,treatment,15.49
R_1dFu7LeBJE3Wd6p,ELECTRONIC_CABLE,baseline,28.479999999999997
R_1dFu7LeBJE3Wd6p,PET_FOOD,treatment,7.29
R_1dFu7LeBJE3Wd6p,SKIN_CLEANING_AGENT,baseline,2.92
R_1dFu7LeBJE3Wd6p,SKIN_CLEANING_AGENT,treatment,14.95
R_1dKBjc0UTA0ZiYb,HERB,treatment,6.39
R_1dKBjc0UTA0ZiYb,SHOES,baseline,91.72999999999999
R_1dKBjc0UTA0ZiYb,SKIN_CLEANING_AGENT,treatment,22.09
R_1dKBjc0UTA0ZiYb,VITAMIN,treatment,9.89
R_1daE3vUDxFrSw4I,ADHESIVE_TAPES,treatment,7.75
R_1daE3vUDxFrSw4I,PET_FOOD,baseline,56.94
R_1daE3vUDxFrSw4I,PET_FOOD,treatment,55.96
R_1dlSByn2AyHWx7r,ELECTRONIC_CABLE,baseline,18.0
R_1dlSByn2AyHWx7r,FLAVORED_DRINK_CONCENTRATE,baseline,24.99
R_1dlSByn2AyHWx7r,HERB,baseline,7.24
R_1dlSByn2AyHWx7r,PET_FOOD,baseline,27.28
R_1dlSByn2AyHWx7r,SCREEN_PROTECTOR,baseline,10.99
R_1dlSByn2AyHWx7r,TOILET_PAPER,baseline,7.48
R_1dnt2vJuBD1A90P,PET_FOOD,baseline,52.26
R_1dnt2vJuBD1A90P,PET_FOOD,treatment,1.44
R_1dpjyNliPgQ1lKK,SKIN_CLEANING_AGENT,baseline,6.98
