source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
amazon,industrial scientific > occupational health safety product > lockout tagout product > lockout tagout device,4,industrial | office,product | material,lockout,,
amazon,tool home improvement > power tool hand tool > power tool part accessory > air tool part accessory > air tool hose reel,5,home,tool,power | hand,air,
amazon,automotive > automotive replacement part > automotive replacement cable > automotive replacement hood release cable,4,part,automotive,replacement,,
amazon,home kitchen > kitchen dining > bakeware > popover pan,4,home,kitchen,utensil | appliance | cookware | storage,popover,
amazon,industrial scientific > lab scientific product > glassware labware > lab bottle jar > lab medium bottle,5,industrial | office,laboratory,glassware,,
amazon,grocery gourmet food > candy chocolate > hard candy sucker lollipop > hard candy,4,food,candy,,,
amazon,musical instrument > electronic music dj karaoke > karaoke equipment > karaoke player,4,instrument | vinyl,karaoke,,,
amazon,health household > health care product > eye care product > dry eye relief product,4,beauty,product,eye,,
amazon,cd vinyl > music style > latin > latin child,4,instrument | vinyl,music,latin,,
amazon,home kitchen > bath product > bathroom accessory > shower curtain hook liner > shower curtain ring,5,home,bath,bathroom,,
amazon,beauty personal care > perfume fragrance > woman fragrance > woman body spray fragrance,4,beauty,fragrance,woman,,
amazon,electronics > camera photo > camera bag case > camera filter bag case,4,hardware | electronics,camera,bag,,
amazon,movie tv > specialty store > custom store > genre for featured category > anime manga,5,book,store,custom,,
amazon,electronics > camera photo > camera flash > macro ringlight flash,4,hardware | electronics,camera,flash,,
amazon,clothing shoe jewelry > woman fashion > woman accessory > woman scarf wrap > woman fashion scarf,5,clothing,woman,accessory,,
amazon,automotive > automotive replacement part > automotive replacement shock strut suspension product > automotive replacement air suspension kit,4,part,automotive,replacement,air,
amazon,industrial scientific > professional dental supply > orthodontic supply > orthodontic matrix material > orthodontic matrix band,5,industrial | office,supply,orthodontic,,
amazon,patio lawn garden > patio furniture accessory > outdoor table > outdoor side table,4,home,outdoor | gardening | equipment | supply | accessory,patio | table,side | dining,
amazon,patio lawn garden > farming urban agriculture > livestock care supply > livestock feeding watering supply,4,home,outdoor | gardening | equipment | supply | accessory,livestock | agricultural,,
amazon,toy game > toy figure playsets > action figure vehicle playsets > action figure vehicle > toy figure boat,5,toy | baby,play | game | outdoor | accessory | sport,figure,action,
amazon,book > child book > child growing up fact of life book > child friendship social skill book > child boy men book,5,book,child | young | fiction,animal | reference | game | life | geography,friendship | difficult,
amazon,tool home improvement > power tool hand tool > hand tool > adhesive dispenser accessory,4,home,tool,power | hand,adhesive,
amazon,industrial scientific > industrial hardware > industrial hook > screw in hook,4,industrial | office,fastener | tool,hook,,
amazon,electronics > computer accessory > computer monitor,3,hardware | electronics,accessory,computer,,
amazon,toy game > collectible toy > statue maquette bust action figure > action figure statue,4,toy | baby,play | game | outdoor | accessory | sport,statue,,
amazon,home kitchen > event party supply > party decoration > card box,4,home,party,hat | decoration,,
amazon,automotive > automotive exterior accessory > towing product winch > towing winch accessory > towing winch fairlead,5,part,accessory,towing,,
amazon,video game > legacy system > wii u game console accessory > wii u accessory > wii u case storage,5,toy | baby,system,wii,,
amazon,electronics > camera photo > camcorder camera lens > camera lens > slr camera lens,5,hardware | electronics,camera,lens,,
amazon,book > literature fiction > literary criticism > literary genre history criticism > woman literature criticism,5,book,child | young | fiction,criticism,literary,
amazon,tool home improvement > safety security > home safe safe accessory > drop slot safe,4,home,safety,safe,,
amazon,electronics > camera photo > video equipment > video camera support stabilizer > camera shoulder support,5,hardware | electronics,camera,video,,
amazon,tool home improvement > power tool hand tool > power tool > power saw > band saw,5,home,tool,power | hand,saw,
amazon,home kitchen > heating cooling air quality > stove fireplace > fireplace part accessory > fireplace andiron,5,home,air,fireplace,,
amazon,office product > office electronics product > scanner accessory > computer scanner > slide negative scanner,5,industrial | office,supply | instrument | filing,printer | accessory | telephone,scanner,
amazon,automotive > oil fluid > winter product > fuel system dryer,4,part,fluid,winter,,
amazon,pet supply > dog supply > dog flea tick control > flea control carpet powder spray,4,supply,dog,flea,,
amazon,electronics > camera photo > camera photo accessory > camera lens accessory,4,hardware | electronics,camera,accessory,,
amazon,clothing shoe jewelry > costume accessory > men costume accessory > men costume cosplay apparel > men costume robe cape jacket,5,clothing,costume,men,,
amazon,home kitchen > home décor product > dried preserved flora > dried flower,4,home,kitchen,artificial | flower,,
amazon,book > science math > earth science,3,book,science,earth,,
amazon,patio lawn garden > specialty store > custom store > patio garden brand > camp chef,5,home,store,custom,,
amazon,grocery gourmet food > pantry staple > condiment salad dressing > salad dressing > ranch salad dressing,5,food,pantry,salad,,
amazon,health household > health care product > otc medication treatment > pain relief medication treatment > aspirin,5,beauty,product,medication,,
amazon,book > craft hobby home > craft hobby > activity book,4,book,craft,hobby,,
amazon,cd vinyl > music style > latin > banda,4,instrument | vinyl,music,latin,,
amazon,industrial scientific > filtration > compressed air filtration > compressed air drain,4,industrial | office,filtration,compressed,,
amazon,book > specialty boutique > textbook > science mathematics > physic,5,book,business,textbook,,
amazon,grocery gourmet food > meat substitute > meatless deli slice,3,food,meat,,,
amazon,patio lawn garden > gardening lawn care > gardening pot planter accessory > plant container accessory > planter caddy,5,home,outdoor | gardening | equipment | supply | accessory,plant | hydroponics | planter | hand,container,
amazon,pet supply > fish aquatic pet > aquarium heater chiller > aquarium heater,4,supply,fish,aquarium,,
amazon,industrial scientific > power transmission product > mechanical shock vibration control > mechanical shock absorber,4,industrial | office,product | material,mechanical,,
amazon,clothing shoe jewelry > woman fashion > woman shoe > woman sandal > woman flip flop,5,clothing,woman,shoe,,
amazon,industrial scientific > industrial material > rubber raw material > rubber sheet roll strip,4,industrial | office,product | material,raw,rubber,
amazon,automotive > automotive exterior accessory > running board step > tire step,4,part,automotive,,,
amazon,automotive > automotive tool equipment > cooling water pump tool,3,part,tool,cooling,,
amazon,sport outdoors > outdoor recreation > cycling equipment > bike tool maintenance > bike multifunction tool,5,sporting,outdoor,cycling,,
amazon,book > christian book bible > christian bible study reference > christian bible criticism interpretation > new testament criticism interpretation,5,book,religion | christian,bible,,
amazon,sport outdoors > outdoor recreation > water sport > diving snorkeling equipment > diving weight belt,5,sporting,outdoor,water,diving,
amazon,office product > office furniture lighting > office cabinet rack shelf > office shelving office storage > office storage locker,5,industrial | office,supply | instrument | filing,rack | cart | cushion,storage | display,
