unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top,sweater
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top,sweatshirt
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top,swimwear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top,vest
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,activewear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,activewear | sleepwear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,blazer
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,casual
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,jean
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,pant
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,sleepwear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,sweater
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,sweatshirt
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,swimwear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,underwear
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,top | bottom,vest
clothing,accessory | baby | costume | woman | uniform,kid | men | girl | boy | toddler,,
clothing,accessory | baby | costume | woman | uniform,lei,,
clothing,accessory | baby | costume | woman | uniform,loungewear,nightgown,
clothing,accessory | baby | costume | woman | uniform,loungewear,pajama,
clothing,accessory | baby | costume | woman | uniform,loungewear,robe,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,bag | belt | hat | scarf,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,belt | glove | hat,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,belt | scarf,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,glove,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,hat,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,scarf,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,shoelace,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,sunglass,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,suspender,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,tie | hat,
clothing,accessory | baby | costume | woman | uniform,men | boy | newborn | toddler | girl,tie | wallet | hat | scarf,
clothing,accessory | baby | costume | woman | uniform,one,,
clothing,accessory | baby | costume | woman | uniform,scarf,,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,cap,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,glove,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,hat,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,pretend,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,special,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,tobacco,
clothing,accessory | baby | costume | woman | uniform,shoe | mask | bald | set | cape,,
clothing,accessory | baby | costume | woman | uniform,short,,
clothing,accessory | baby | costume | woman | uniform,skirt,,
clothing,accessory | baby | costume | woman | uniform,skorts,,
clothing,accessory | baby | costume | woman | uniform,sport | food,american,
clothing,accessory | baby | costume | woman | uniform,sport | food,baseball | softball,
clothing,accessory | baby | costume | woman | uniform,sport | food,basketball,
clothing,accessory | baby | costume | woman | uniform,sport | food,cheerleading,
clothing,accessory | baby | costume | woman | uniform,sport | food,contractor,
clothing,accessory | baby | costume | woman | uniform,sport | food,cricket,
clothing,accessory | baby | costume | woman | uniform,sport | food,flight,
clothing,accessory | baby | costume | woman | uniform,sport | food,hockey,
clothing,accessory | baby | costume | woman | uniform,sport | food,martial,
clothing,accessory | baby | costume | woman | uniform,sport | food,military,
clothing,accessory | baby | costume | woman | uniform,sport | food,officiating,
clothing,accessory | baby | costume | woman | uniform,sport | food,school,
clothing,accessory | baby | costume | woman | uniform,sport | food,security,
clothing,accessory | baby | costume | woman | uniform,sport | food,service,
clothing,accessory | baby | costume | woman | uniform,sport | food,soccer,
clothing,accessory | baby | costume | woman | uniform,sport | food,white,
clothing,accessory | baby | costume | woman | uniform,sport | food,wrestling,
clothing,accessory | baby | costume | woman | uniform,traditional,dirndl,
clothing,accessory | baby | costume | woman | uniform,traditional,hakama,
clothing,accessory | baby | costume | woman | uniform,traditional,japanese,
clothing,accessory | baby | costume | woman | uniform,traditional,kimono,
clothing,accessory | baby | costume | woman | uniform,traditional,leather,
clothing,accessory | baby | costume | woman | uniform,traditional,religious,
clothing,accessory | baby | costume | woman | uniform,traditional,sari,
clothing,accessory | baby | costume | woman | uniform,traditional,yukata,
clothing,accessory | baby | costume | woman | uniform,traditional | belt | headwear | warmer | balaclava,fascinators | headdress | turban,
clothing,accessory | baby | costume | woman | uniform,traditional | belt | headwear | warmer | balaclava,obi | kimono,
clothing,accessory | baby | costume | woman | uniform,traditional | belt | headwear | warmer | balaclava,,
clothing,accessory | baby | costume | woman | uniform,underwear,bra,
clothing,accessory | baby | costume | woman | uniform,underwear,hosiery,
clothing,accessory | baby | costume | woman | uniform,underwear,jock,
clothing,accessory | baby | costume | woman | uniform,underwear,lingerie,
clothing,accessory | baby | costume | woman | uniform,underwear,long,
clothing,accessory | baby | costume | woman | uniform,underwear,petticoat,
clothing,accessory | baby | costume | woman | uniform,underwear,shapewear,
clothing,accessory | baby | costume | woman | uniform,underwear,slip,
clothing,accessory | baby | costume | woman | uniform,underwear,sock,
clothing,accessory | baby | costume | woman | uniform,underwear,undershirt,
clothing,accessory | baby | costume | woman | uniform,underwear,,
clothing,baby,boy,,
clothing,baby,girl,,
clothing,boy,accessory,,
clothing,boy,jacket,,
clothing,boy,jewelry,,
clothing,boy,overall,,
clothing,boy,shirt,,
clothing,boy,shoe,,
clothing,boy,shop,,
clothing,costume,accessory,,
clothing,costume,makeup,,
clothing,costume,men,,
clothing,costume,woman | prop,,
clothing,girl,accessory,,
clothing,girl,dress,,
clothing,girl,jacket,,
clothing,girl,jewelry,,
clothing,girl,set,,
clothing,girl,shoe,,
clothing,girl,shop,,
clothing,girl,sleepwear,,
clothing,girl,sweater,,
clothing,girl,swimwear,,
clothing,girl,top,,
clothing,girl,underwear,,
clothing,jewelry,anklet,,
clothing,jewelry,body,,
clothing,jewelry,bracelet,,
clothing,jewelry,brooch,,
clothing,jewelry,charm,,
clothing,jewelry,cremation,,
clothing,jewelry,earring,,
clothing,jewelry,engagement,,
clothing,jewelry,lapel,,
clothing,jewelry,loose,,
clothing,jewelry,men,,
clothing,jewelry,necklace,,
clothing,jewelry,ring,,
clothing,jewelry,set,,
clothing,jewelry,watch,,
clothing,luggage,,,
clothing,luggage | bag,cover,,
clothing,luggage | bag,dry,,
clothing,luggage | bag,packing,,
clothing,luggage | bag,rack,,
clothing,luggage | bag,strap | tag,,
clothing,luggage | bag,travel,,
clothing,luggage | bag,,,
clothing,men,accessory,,
clothing,men,shirt,,
clothing,men,shoe,,
clothing,men,short,,
clothing,men,sleepwear,,
clothing,men,sock,,
clothing,men,swimwear,,
clothing,men,underwear,,
clothing,shoe,baby,,
clothing,shoe,boot,,
clothing,shoe,cover,,
clothing,shoe,gaiter,,
clothing,shoe,kid,,
clothing,shoe,men,,
clothing,shoe,shoelace,,
clothing,shoe,spur,,
clothing,shoe,unisex,,
clothing,shoe,woman,,
clothing,shoe,,,
clothing,shopping,,,
clothing,sport,,,
clothing,train,,,
clothing,uniform,,,
clothing,wallet,badge,,
clothing,wallet,business,,
clothing,wallet,checkbook,,
clothing,wallet,handbag,,
clothing,wallet,keychains | chain,,
clothing,wallet,lanyard,,
clothing,wallet,money,,
clothing,wallet | bag,belt,,
clothing,wallet | bag,clutch,,
clothing,wallet | bag,crossbody | shoulder,,
clothing,wallet | bag,satchel,,
clothing,wallet | bag,tote,,
clothing,wallet | bag,,,
clothing,watch,accessory,,
clothing,watch,kid,,
clothing,watch,men,,
clothing,watch,woman,,
clothing,woman,accessory,,
clothing,woman,dress,,
clothing,woman,handbag,,
clothing,woman,jewelry,,
clothing,woman,shoe,,
clothing,woman,shop,,
clothing,woman,sock,,
clothing,woman,suiting,,
clothing,woman,swimsuit,,
clothing,woman,top,,
clothing,woman,watch,,
collectible,coin,,,
collectible,electronics | appliance,,,
collectible,furniture,,,
collectible,home,,,
collectible,sport,,,
collectible,stamp,,,
collectible,toy,,,
food,alcoholic,,,
food,beverage,alcoholic,beer | wine,
food,beverage,alcoholic,flavored,
food,beverage,alcoholic,hard,
food,beverage,alcoholic,liquor,
food,beverage,alcoholic,,
food,beverage,buttermilk,,
food,beverage,coffee,,
food,beverage,concentrate,,
food,beverage,eggnog,,
food,beverage,fruit,,
food,beverage,hot,,
food,beverage,juice,,
food,beverage,juice | water,,
food,beverage,milk,,
food,beverage,non,,
food,beverage,powdered,,
food,beverage,soda,,
food,beverage,sport,,
food,beverage,tea,,
food,beverage,vinegar,,
food,beverage,water,,
food,bread,bakery,,
food,bread,breakfast,,
food,bread,cooky,,
food,bread,grocery,,
food,bread,sandwich,,
food,brewing,,,
food,candy,,,
food,cheese,asiago,,
food,cheese,assortment,,
food,cheese,colby,,
food,cheese,cream,,
food,cheese,egg,,
food,cheese,gouda,,
food,cheese,gruyère,,
food,cheese,milk,,
food,cheese,sour,,
food,cheese,vegetarian,,
food,cheese,yogurt,,
food,dried,,,
food,fresh,dried,,
food,fresh,fruit,,
food,fresh,herb,,
food,fresh,packaged,,
food,fresh,vegetable,,
food,frozen,appetizer,,
food,frozen,breakfast | bread,,
food,frozen,vegetable,,
food,gift,,,
food,item,bakery,assortment,
food,item,bakery,bagel,
food,item,bakery,bread,
food,item,bakery,cake,
food,item,bakery,coffee | cupcake,
food,item,bakery,cooky,
food,item,bakery,donut,
food,item,bakery,fudge,
food,item,bakery,ice,
food,item,bakery,muffin,
food,item,bakery,pastry,
food,item,bakery,pie,
food,item,bakery,taco,
food,item,bakery,tortilla,
food,item,baking,bread | flour | meal,
food,item,baking,canned,
food,item,baking,chip | chocolate | flavor | mix | powder,
food,item,baking,cooking,
food,item,baking,cooking | coloring,
food,item,baking,dough,
food,item,baking,egg,
food,item,baking,frosting,
food,item,baking,lemon | vinegar,
food,item,baking,mix,
food,item,baking,molasses,
food,item,baking,paste,
food,item,baking,pie,
food,item,baking,shortening,
food,item,baking,starter,
food,item,baking,sugar | corn,
food,item,baking,tapioca,
food,item,baking,unflavored,
food,item,baking,yeast,
food,item,candied,,
food,item,candy,,
food,item,cereal,amaranth,
food,item,cereal,barley | wheat,
food,item,cereal,buckwheat,
food,item,cereal,couscous,
food,item,cereal,granola,
food,item,cereal,millet,
food,item,cereal,oat,
food,item,cereal,quinoa,
food,item,cereal,rice,
food,item,cereal,rye,
food,item,dairy,butter,
food,item,dairy,cheese,
food,item,dairy,coffee,
food,item,dairy,cottage,
food,item,dairy,cream,
food,item,dairy,sour,
food,item,dairy,yogurt,
food,item,dip,butter,
food,item,dip,cheese,
food,item,dip,cream,
food,item,dip,guacamole,
food,item,dip,hummus,
food,item,dip,jam,
food,item,dip,salsa,
food,item,dip,tapenade,
food,item,dip,vegetable,
food,item,egg,liquid | prepared,
food,item,egg,white,
food,item,egg,whole,
food,item,frozen,,
food,item,gift,,
food,item,meat,canned,
food,item,meat,fresh,
food,item,meat,lunch,
food,item,meat,seafood,
food,item,nut,,
food,item,pasta,,
food,item,prepared,,
food,item,sauce,cocktail | fish | hot | pasta | pizza,
food,item,sauce,curry | satay,
food,item,sauce,gravy,
food,item,sauce,honey,
food,item,sauce,horseradish,
food,item,sauce,ketchup,
food,item,sauce,marinade,
food,item,sauce,mayonnaise,
food,item,sauce,mustard,
food,item,sauce,olive,
food,item,sauce,pickled,
food,item,sauce,relish,
food,item,sauce,salad,
food,item,sauce,sweet,
food,item,sauce,syrup,
food,item,sauce,tahini,
food,item,sauce,tartar,
food,item,sauce,topping,
food,item,sauce,white,
food,item,sauce,worcestershire,
food,item,snack,bar,
food,item,snack,breadstick,
food,item,snack,cake,
food,item,snack,cheese,
food,item,snack,chip,
food,item,snack,cracker,
food,item,snack,crouton,
food,item,snack,fruit,
food,item,snack,jerky,
food,item,snack,popcorn,
food,item,snack,pork,
food,item,snack,pretzel,
food,item,snack,pudding,
food,item,snack,puffed,
food,item,snack,salad,
food,item,snack,sesame,
food,item,snack,sticky,
food,item,snack,trail,
food,item,soup,,
food,item,spice,herb,
food,item,spice,msg,
food,item,spice,pepper | salt,
food,item,tofu,alternative,
food,item,tofu,seitan,
food,item,tofu,tempeh,
